#				#multiple choices	question text	question image	answers (image or text)	right answers (image or text)			
#				#fill the blanks	question text	question image	text to fill	wrong words			
#				#matching	question text	left type	right type	left items (image or text)	right items (image or text)	audio	기타 수정사항
#				#tracing	question text	question image	tracing word				
#Book Folder	Language	Book Name	Set	#reordering	question text	images in order					
en_401	en-US	Good Friends	1	multiple choices	What do Bahati and Rehema do together?		"They study, play, and do everything together.",They eat together.,They eat and work together.,They do not do anything together.	"They study, play, and do everything together."			
en_401	en-US	Good Friends	1	multiple choices	Why couldn't Rehema go to school?		She had to go to town.,She was sick.,She had to stay home and help her mom.,She didn't want to go to school.	She had to stay home and help her mom.			
en_401	en-US	Good Friends	2	fill the blanks		good_friends_6_cropped_help.png	Bahati told her: \"I'll help you [tomorrow] [again] .\"	yesterday		en4_1_8_2.m4a	
en_401	en-US	Good Friends	2	matching		text	image	To get sick,To thank,To get better	good_friends_3_cropped_sick.png,good_friends_8_cropped_thanks.png,good_friends_4_cropped_better.png		
en_401	en-US	Good Friends	2	reordering	Order of the story	good_friends_5_cropped_home.png,good_friends_6_cropped_help.png,good_friends_8_cropped_school.png					
en_401	en-US	Good Friends	2	multiple choices	Rehema was ___ because she couldn't go to school.		happy,sad,surprised,excited	sad			
en_401	en-US	Good Friends	2	multiple choices	Bahati told her: 'I'll help you again tomorrow. I'll help you everyday until your mom is well.'		good_friends_4_cropped_better.png,good_friends_6_cropped_help.png,good_friends_3_cropped_sick.png,good_friends_5_cropped_home.png	good_friends_6_cropped_help.png			
en_401	en-US	Good Friends	2	multiple choices	_____, they study together in school.		Yesterday,One day,Tomorrow,Every day	Every day			
en_402	en-US	Friends	1	fill the blanks		simo_friends_8_cropped_andyou.png	What about [you], friend? [What] do you like to do?	me		en4_2_13.m4a	
en_402	en-US	Friends	1	fill the blanks		simo_friends_8_cropped_andyou.png	The narrator is inviting the [reader] to come play too.	his friends		sentences_009.m4a	
en_402	en-US	Friends	1	multiple choices	My friend Zizo likes to play soccer.		simo_friends_5_cropped_swim.png,simo_friends_6_cropped_hideseek.png,simo_friends_7_cropped_read.png,simo_friends_4_cropped_playball.png	simo_friends_4_cropped_playball.png			
en_402	en-US	Friends	1	matching		text	image	Swim,Hide and seek,Soccer	simo_friends_5_cropped_swim.png,simo_friends_6_cropped_hideseek.png,simo_friends_4_cropped_playball.png		
en_402	en-US	Friends	1	matching		text	text	Pool,Under the trees,Field	Swimming,Read,Soccer		
en_402	en-US	Friends	1	multiple choices	Come and play with us!' Who is 'us'?		Simo and his friends,The reader,The family,Simo	Simo and his friends			
en_402	en-US	Friends	2	fill the blanks		simo_friends_3_cropped_friends.png	I have four friends. [Their] names are Zizo, Lele, Sisa and Ayanda.	They		en4_2.m4a	
en_402	en-US	Friends	2	fill the blanks		simo_friends_3_cropped_friends.png	There are [five] children in this story: Simo and his [four] friends.	six		sentences_010.m4a	
en_402	en-US	Friends	2	matching		text	text	I play soccer with Zizo in the field.,I swim with Lele in the pool.,I read with Ayanda under the trees.	Come and play soccer with us!,Come and swim with us!,Come and read with us!		
en_402	en-US	Friends	2	multiple choices	Simo and his friends like to:		Play soccer,Talk,Fight,Laugh	Play soccer			
en_402	en-US	Friends	2	matching		text	text	Name,Friend,I	Names,Friends,We		
en_402	en-US	Friends	2	multiple choices	Simo and his friends do not like to:		Play soccer,Read a book,Fight,Swim	Fight			
en_403	en-US	How should I travel today?	1	fill the blanks		transport_5.png	The [helicopter] doesn't fly as [high] as the [plane] .	boat		en4_3_5_1.m4a	
en_403	en-US	How should I travel today?	1	fill the blanks		transport_15_cropped.png	I am [scared] to use a boat, because I don't know how to [swim] .	happy		sentences_011.m4a	
en_403	en-US	How should I travel today?	1	tracing		transport_4_cropped_helicopter.png	helicopter				
en_403	en-US	How should I travel today?	1	multiple choices	I could use the bus.		transport_8_cropped_bus.png,transport_16_cropped_motorbike.png,transport_14_cropped_boat.png,transport_2_cropped_airplane.png	transport_8_cropped_bus.png			
en_403	en-US	How should I travel today?	1	matching		text	text	Planes,The truck,The train station	fly high in the sky.,carries so many things.,is so far.		
en_403	en-US	How should I travel today?	1	multiple choices	Why did the narrator decide to use the motorbike?		It was his first choice.,It was the best option.,It was the cheapest option.,His mom told him to.	It was the best option.			
en_403	en-US	How should I travel today?	2	multiple choices	We use _____ to travel on water.		a train,a bicycle,a boat,a bus	a boat			
en_403	en-US	How should I travel today?	2	matching		text	text	Plane,Bus,Boat	Sky,Land,Sea		
en_403	en-US	How should I travel today?	2	multiple choices	How many buses are there in the village?		One,Two,Three,Four	One			
en_403	en-US	How should I travel today?	2	multiple choices	We use _____ to travel on land.		transport_2_cropped_airplane.png,transport_8_cropped_bus.png,transport_4_cropped_helicopter.png,transport_14_cropped_boat.png	transport_8_cropped_bus.png			
en_403	en-US	How should I travel today?	2	multiple choices	I will travel on _______.		a boat,a motorbike,a plane,a bus	a motorbike			
en_403	en-US	How should I travel today?	2	matching		text	text	Travel,Move,Fly	Travelling,Moving,Flying		
en_406	en-US	My Favorite Cow	1	fill the blanks		cow_3.png	Adhra is my good [friend] . We [help] each other. I [walk] with her while she eats grass.			en4_6_3.m4a	
en_406	en-US	My Favorite Cow	1	multiple choices	What is the cow's name?		Adhra,Ahm,Adam,Aria	Adhra			
en_406	en-US	My Favorite Cow	1	matching		image	text	cow_10_cropped_sellmilk.png,cow_9_cropped_drinkmilk.png,cow_5_cropped_givewater.png	Then I help my family sell bottles of Adhra's milk in our village. I like to help my family.,"When I am done, I go back home. I drink some delicious milk and spend time with my favorite cow.","Then I give her water so she can drink. She can drink much more than me, too!"		
en_406	en-US	My Favorite Cow	1	tracing		cow_8_cropped_bottle.png	bottle				
en_406	en-US	My Favorite Cow	1	tracing		cow_6_cropped_feedcow.png	friend				
en_406	en-US	My Favorite Cow	1	tracing		cow_12_cropped_withcow.png	care				
en_406	en-US	My Favorite Cow	1	multiple choices	What does Adhra love to eat?		Milk,Cookies,Carrots,Wheat	Carrots			
en_406	en-US	My Favorite Cow	1	multiple choices	If Adhra got sick, the boy would ______.		worry.,feel happy.,feel tired.,be shy.	worry.			
en_406	en-US	My Favorite Cow	2	fill the blanks		cow_10_cropped_sellmilk.png	The boy [sells] Adhra's [milk] in the village.	cheese		sentences_012.m4a	
en_406	en-US	My Favorite Cow	2	multiple choices	Who are the main characters in this story?		"A boy and his cow, Adhra.","A boy and his dog, Adhra.",A boy and his family.,"A girl and her cow, Adhra."	"A boy and his cow, Adhra."			
en_406	en-US	My Favorite Cow	2	matching		image	text	cow_9_cropped_drinkmilk.png,cow_10_cropped_sellmilk.png,cow_6_cropped_feedcow.png	Drinking milk,Selling milk,Feeding a cow		
en_406	en-US	My Favorite Cow	2	reordering	Order of the story	"After she has eaten food and drank water, she lets us milk her.",Then we sell the bottles of Adra's milk in our village.,"When we are done, I go back home. I drink some delicious milk and spend time with my favorite cow."					
en_406	en-US	My Favorite Cow	2	matching		text	text	Sometimes if she is still hungry,After she has eaten food and drank water,We take care of her	I even give her carrots to eat.,she let's us milk her.,and she takes care of us.		
en_406	en-US	My Favorite Cow	2	multiple choices	What would the boy NOT like to do?		To feed his cow.,To help his family.,To sell his cow.,To spend time with his favorite cow.	To sell his cow.			
en_408	en-US	Wangari Maathai	1	fill the blanks		wangari_4.png	Wangari believed things should be [fair] . She fought for the [rights] of the women in the schools.	fun,lunch		en4_8_4.m4a	
en_408	en-US	Wangari Maathai	1	fill the blanks		wangari_7_cropped_greenbelt.png	The [Green] Belt movement planted many [trees]. They made the country [more] green. They helped the plants and the animals.	less,Orange		en4_8_8.m4a	
en_408	en-US	Wangari Maathai	1	fill the blanks		wangari_8_cropped_tree.png	Planting more [trees] is good for the [earth]. Trees are important for our world. We need trees to [survive].	make money		sentences_013.m4a	
en_408	en-US	Wangari Maathai	1	multiple choices	Who did Wangari fight for?		Monsters.,"Women, plants and animals.",Horses.,"Fish, horses, and monsters."	"Women, plants and animals."			
en_408	en-US	Wangari Maathai	1	matching		text	image	Nobel Prize,University,Trees	wangari_9_cropped_nobel.png,wangari_3_cropped_diploma.png,wangari_8_cropped_tree.png		
en_408	en-US	Wangari Maathai	1	multiple choices	What showed people liked Wangari for her hard work to save trees?		She was given the Nobel Peace Prize.,She made a lot of money.,She was President.	She was given the Nobel Peace Prize.			
en_408	en-US	Wangari Maathai	2	fill the blanks		wangari_1_cropped_wangari.png	Do you know about Wangari Maathai? She made the [world] a [bettter] place.	worse		en4_8_1.m4a	
en_408	en-US	Wangari Maathai	2	fill the blanks		wangari_1_cropped_wangari.png	I [respect] Wangari Maathai. She worked hard for other people. She tried to do [good] things.	best		sentences_014.m4a	
en_408	en-US	Wangari Maathai	2	multiple choices	Who is the main character of this story?		animals,Nobel Peace Prize,Wangari Maathai,plants	Wangari Maathai			
en_408	en-US	Wangari Maathai	2	reordering	Order of the story	"She was born in 1940. She grew up on a farm.","Wangari went to university in the United States. Then she moved back to her home country to work in the schools.","When Wangari was an old woman, she was given the Nobel Peace Prize. It is an award for making the world a better place."					
en_408	en-US	Wangari Maathai	2	multiple choices	What is the Green Belt Movement?		Wangari made green belts.,Wangari led people to help all the elephants in the country.,Wangari led people to help all the animals in the country.,Wangari led people to plant trees all across the country.	Wangari led people to plant trees all across the country.			
en_408	en-US	Wangari Maathai	2	reordering	Order of the story	"Wangari was born a long, long time ago.","She worked hard her whole life to make the world a better place for people, animals, and plants.","She was given a special award for her hard work."					
en_409	en-US	To the Moon!	1	fill the blanks		moon_1_cropped_gotomoon.png	Once there was a [boy] named John and a [girl] named June. One day John and June decided to go to the [moon].	owl,sun		en4_9_1.m4a	
en_409	en-US	To the Moon!	1	fill the blanks		moon_7_cropped_roll.png	John and June were [happy] to be on the moon. They had [fun] eating and playing in the sand dunes. They even got to [rest] on the moon!	shop,scared		sentences_015.m4a	
en_409	en-US	To the Moon!	1	matching		text	image	Moon,Melon,Boots	moon_12_cropped_moon.png,moon_4_cropped_melon.png,moon_6_cropped_boots.png		
en_409	en-US	To the Moon!	1	multiple choices	How did John and June get to the moon?		Rocket ship,Rocket boots,Airplane,Space birds	Rocket boots			
en_409	en-US	To the Moon!	1	reordering	Order of the story	John and June had an idea to go to the moon.,John and June built rocket boots to get to the moon.,John and June played on the moon until it was time to go home.					
en_409	en-US	To the Moon!	1	multiple choices	What is another word for snooze?		Run,Sleep,Eat,Lose	Sleep			
en_409	en-US	To the Moon!	2	fill the blanks		moon_7_cropped_roll.png	John and June got to the moon and [rolled] and rolled down [white] sand dunes.	purple,walked		en4_9_7.m4a	
en_409	en-US	To the Moon!	2	matching		text	image	One day John and June decided to go to the moon.,John and June built rocket boots with some tools.,And for lunch they ate soup and watched their mule.	moon_1_cropped_gotomoon.png,moon_6_cropped_rocketboots.png,moon_11_cropped_eat.png		
en_409	en-US	To the Moon!	2	multiple choices	Who are the main characters of the story?		The boots and the owl.,The mule.,John and June.,John and Joan.	John and June.			
en_409	en-US	To the Moon!	2	multiple choices	This story has a lot of:		facts and true events.,creativity and imagination.,science facts.,math.	creativity and imagination.			
en_409	en-US	To the Moon!	2	tracing		moon_1_cropped_boots.png	boots				
en_409	en-US	To the Moon!	2	tracing		moon_6_cropped_rocketboots.png	rocket				
en_409	en-US	To the Moon!	2	tracing		moon_12_cropped_moon.png	moon				
en_409	en-US	To the Moon!	2	reordering	Order of the story	My friends and I imagine we want to go some place.,My friends and I think of a creative way to get to that place.,My friends and I imagine we arrive at that place.					
en_501	en-US	Who will marry mouse?	1	fill the blanks		marry_mouse_1_cropped_mice.png	Once upon a time, there was a [mouse]. The mouse had a beautiful [daughter].	son		sentences_016.m4a	
en_501	en-US	Who will marry mouse?	1	fill the blanks		marry_mouse_3_cropped_mousecat.png	First he thought of a cat. He said to the cat: \"You are [stronger] than me. You will [marry] my daughter.\"	braver		sentences_017.m4a	
en_501	en-US	Who will marry mouse?	1	fill the blanks		marry_mouse_6_cropped.png	I think one [lesson] of the story is that everyone is [strong] in their own way. What do you think?			sentences_018.m4a	
en_501	en-US	Who will marry mouse?	1	fill the blanks		marry_mouse_17.png	It is [funny] that the [mouse] married his [daughter] to a mouse in the end. He talked to so [many] other beings!	dog		sentences_019.m4a	
en_501	en-US	Who will marry mouse?	1	multiple choices	What kind of being did the mouse want to marry his daugher to?		A rich being.,A powerful being.,A smart being.,A sneaky being.	A powerful being.			
en_501	en-US	Who will marry mouse?	1	matching		text	text	was,had,thought	is,has,think		
en_501	en-US	Who will marry mouse?	1	matching		text	text	The cat replied:,The sun smiled and revealed:,The wind wheezed:	"\"I am stronger than you, but the dog is stronger than me.\"","\"I am stronger than the man, but the cloud is stronger than me.\"","\"I am stronger than the cloud, but the wall is stronger than me.\""		
en_501	en-US	Who will marry mouse?	1	multiple choices	What was every animal's excuse to the mouse?		There were all too weak.,They did not like mouse's daughter.,There was always another being that was stronger.,They did not want to marry.	There was always another being that was stronger.			
en_503	en-US	The Seventh Sun	1	fill the blanks		sun_1.png	Once upon a time, there were [seven] suns in our sky. The seven suns brought [incredible] light and heat. It was so hot and so sunny. It was actually [too hot] and too sunny.	one		sentences_020.m4a	
en_503	en-US	The Seventh Sun	1	fill the blanks		sun_5.png	The animals held a [meeting]. They wanted to [solve] this problem. The rabbit explained that six suns were gone. But there was a seventh sun still [hiding] behind the [mountain] .	dancing		sentences_021.m4a	
en_503	en-US	The Seventh Sun	1	fill the blanks		sun_9_cropped.png	The story is a [folktale]. It tries to explain why we only have [one] sun and why we can hear roosters [crow] every morning.			sentences_022.m4a	
en_503	en-US	The Seventh Sun	1	reordering	Order of the story	It was too hot and too sunny.,Tried to kill the seven suns.,All the animals were confused.					
en_503	en-US	The Seventh Sun	1	tracing		sun_5_cropped_animalmeeting.png	animals				
en_503	en-US	The Seventh Sun	1	matching		text	image	Lion,Elephant,Peacock	sun_6_cropped_lion.png,sun_7_cropped_elephant.png,sun_8_cropped_peacock.png		
en_503	en-US	The Seventh Sun	1	multiple choices	Why did the other animals laugh at the rooster?		The rooster told a joke.,They think the rooster looks funny.,They didn't think he could convince the sun to come out.,They didn't think the rooster is smart.	They didn't think he could convince the sun to come out.			
en_503	en-US	The Seventh Sun	1	multiple choices	Why couldn't the people kill the seventh sun?		It was too fast.,It was too strong.,It was hiding behind a mountain.,It was too small.	It was hiding behind a mountain.			
en_504	en-US	The Fox and the Grapes	1	fill the blanks		fox_grapes_3.png	The fox thought, “Wow. These [grapes] look really yummy.” He wanted to pull the grapes off their [vine]. He took a few steps back and jumped.	rocketed		sentences_023.m4a	
en_504	en-US	The Fox and the Grapes	1	fill the blanks		fox_grapes_6_cropped_fall.png	The fox tried and tried to jump. And he kept [falling] . He must have [felt] pretty mad and [sad].			sentences_024.m4a	
en_504	en-US	The Fox and the Grapes	1	fill the blanks		fox_grapes_8_cropped_sour.png	Sometimes when things don't happen the way we [want] them to, we will think of an [excuse] to explain why.			sentences_025.m4a	
en_504	en-US	The Fox and the Grapes	1	multiple choices	Who is the main character of the story?		The fox.,The grapes.,The vines.,The birds.	The fox.			
en_504	en-US	The Fox and the Grapes	1	multiple choices	Why couldn't the fox reach the grapes?		They were in a box.,They were too high.,He hurt his paw.,He didn't have money.	They were too high.			
en_504	en-US	The Fox and the Grapes	1	reordering	Order of the story	fox_grapes_1_cropped_hungry_2.png,fox_grapes_6_cropped_fall.png,fox_grapes_8_cropped_sour.png					
en_504	en-US	The Fox and the Grapes	1	tracing		fox_grapes_1_cropped_hungry_2.png	rumbling				
en_504	en-US	The Fox and the Grapes	1	multiple choices	Why did the fox tell himself the grapes looked sour?		Because he couldn’t eat them and didn't want to feel sad.,Because he knew they were sour.,Because his friend said they were sour.,Because all grapes are sour.	Because he couldn’t eat them and didn't want to feel sad.			
en_505	en-US	The Elephant and the Frogs	1	fill the blanks		elephant_frogs_1_cropped_lion.png	Once upon a time, the king of the jungle was a [mighty] lion, King Lion. The King Lion really liked [silence]. He liked everything to be very [quiet].	weak		sentences_026.m4a	
en_505	en-US	The Elephant and the Frogs	1	fill the blanks		elephant_frogs_10.png	The King told all the animals to [listen] carefully and to do only [exactly] as he says.			sentences_027.m4a	
en_505	en-US	The Elephant and the Frogs	1	fill the blanks		elephant_frogs_1_cropped_lion.png	Sometimes it is good to do [exactly] as someone says. But sometimes we have to [think] for [ourselves].	punish		sentences_028.m4a	
en_505	en-US	The Elephant and the Frogs	1	tracing		elephant_frogs_3_cropped_elephant.png	elephant				
en_505	en-US	The Elephant and the Frogs	1	multiple choices	Who stopped the frogs from making noise?		The lion.,The elephant.,The bugs.,The other animals.	The elephant.			
en_505	en-US	The Elephant and the Frogs	1	multiple choices	Why did the Lion want the frogs to come back?		To eat the bugs.,To make noise again.,To say sorry.,To eat them.	To eat the bugs.			
en_505	en-US	The Elephant and the Frogs	1	reordering	Order of the story	The elephant began to chase the frogs.,Bugs started hurting their fields.,The king was so angry at the elephant.					
en_505	en-US	The Elephant and the Frogs	1	matching		text	image	Powerful,Noisy,Helpful	elephant_frogs_1_cropped_lion.png,elephant_frogs_4_cropped_frog.png,elephant_frogs_3_cropped_elephant.png		
en_508	en-US	Tall Tumo	1	fill the blanks		tumo_1_cropped_tumo.png	Once there was a man named Tumo who was much too [tall] for his own good. Tumo's [height] made everything [difficult].	weight		sentences_029.m4a	
en_508	en-US	Tall Tumo	1	fill the blanks		tumo_10_cropped.png	Tumo [explained] to the villagers how [hard] his life was. The villagers realized that it was not Tumo's [fault] he was so tall, and so they decided to help him out.	whined		sentences_030.m4a	
en_508	en-US	Tall Tumo	1	matching		text	image	The bicycle is too small.,The house is too small.,The bed is too small.	tumo_2_cropped_bike.png,tumo_3_cropped_house.png,tumo_4_cropped_bed.png		
en_508	en-US	Tall Tumo	1	multiple choices	Why was life difficult for Tumo?		He lost his favorite book.,He was too tall for everything.,He  was too short for everything.,He lost his favorite bike.	He was too tall for everything.			
en_508	en-US	Tall Tumo	1	reordering	Order of the story	Tumo’s height made everything difficult.,Life was hard for Tumo and the villagers felt bad for him.,He lives his life easily and it is all thanks to his friends in the village.					
en_508	en-US	Tall Tumo	1	multiple choices	How did the villagers help Tumo?		They did not help him at all.,They found him another tall friend.,They got him some medicine.,"They got him a new bike, new home, new hoe,  and new bed."	"They got him a new bike, new home, new hoe,  and new bed."			
en_508	en-US	Tall Tumo	1	matching		text	text	Problem,Resolution,Main Character	"Tumo was too tall for everything, and the villagers laughed at him.","Tumo explained his problem and the villagers helped him.",Tall Tumo		
en_508	en-US	Tall Tumo	1	multiple choices	At the end of the story, how does Tumo feel?		Annoyed,Grateful,Mad,Scared	Grateful			
en_510	en-US	Khalai, the girl who loves plants	1	fill the blanks		girl_plants_1_cropped_girl.png	She loves [plants] and trees, and all things beautiful and [green].	red		sentences_031.m4a	
en_510	en-US	Khalai, the girl who loves plants	1	fill the blanks		girl_plants_8_cropped_girlface.png	I'll ask [again] tomorrow, orange tree. And I'll [continue] to take care of you. And perhaps tomorrow, you will give me a ripe orange.	never		sentences_032.m4a	
en_510	en-US	Khalai, the girl who loves plants	1	fill the blanks		girl_plants_7_cropped.png	Khalai [asks] each of the plants and trees to grow so they can [help] her and her loved ones. She tries to [take care of] them, so they can grow strong to help her.	destroy		sentences_033.m4a	
en_510	en-US	Khalai, the girl who loves plants	1	matching		text	image	Khalai,Grass,Flowers	girl_plants_1_cropped_girl.png,girl_plants_3_cropped_grass.png,girl_plants_4_cropped_flowers.png		
en_510	en-US	Khalai, the girl who loves plants	1	multiple choices	Why does Khalai want the orange tree to grow?		So she can eat its yummy oranges.,Because it should grow.,So she can read beneath it.,Because she promised her mom it would grow.	So she can eat its yummy oranges.			
en_510	en-US	Khalai, the girl who loves plants	1	multiple choices	Who is the main character of the story?		The birds.,The trees,Khalai,Oranges	Khalai			
en_510	en-US	Khalai, the girl who loves plants	1	matching		text	text	Pretty flowers,Big tree,Grass	For her hair,For reading books beneath,For laying down when she's tired		
en_510	en-US	Khalai, the girl who loves plants	1	reordering	Order of the story	We learn Khalai loves plants and trees.,We learn Khalai talks to different plants and trees and asks them to grow strong.,"We learn that even if they grow slowly, Khalai will continue to wait and take care of them."					
