PostTest_1	1	1001, 1002, 1003, 1004, 1005, 1006, 1007, 1008, 1009, 1010									
			71006	image_sentence		l6_potato.png			itisapotato.m4a	It is a potato.	It is a tomato.^It is a potato.^These are tomatoes.
			71007	image_sentence		l5_hesick.png			helookssick.m4a	He looks sick.	He looks sick.^She looks sick.^He looks happy.
			71008	sentence_sentence		Choose the right one.			choosetherightone.m4a	Snakes do not have legs.	Snakes do not have legs.^Snakes are not have legs.^Snakes have not legs.
			71009	sentence_sentence		Choose the right one.			choosetherightone.m4a	They have mangoes.	They have mangoes.^They has mangoes.^They having mangoes.
			71010	soundonly_image					shemetasnail.m4a	book_en_319_page_7.png	book_en_319_page_7.png^book_en_319_page_6.png^book_en_319_page_10.png
											
MiniTest_7_1	3	71011, 71012, 71013, 71014, 71015									
			71011	image_sentence		l6_carrots.png			thesearecarrots.m4a	These are carrots.	This is not a carrot.^There are onions.^These are carrots.
			71012	image_sentence		l6_shesinger.png			sheisasinger.m4a	She is a singer.	She is a teacher.^She is a singer.^She is a nurse.
			71013	sentence_sentence		Choose the right one.			choosetherightone.m4a	She does not like dogs.	She does not like dogs.^She are not like dogs.^She not like dogs.
			71014	sentence_sentence		Choose the right one.			choosetherightone.m4a	I want a mango.	I want a mango.^I wants a mango.^I wanting a mango.
			71015	soundonly_image					shesatonhermom.m4a	book_en_319_page_10.png	book_en_319_page_7.png^book_en_319_page_6.png^book_en_319_page_10.png
											
MiniTest_7_2	1	72001, 72002, 72003, 72004, 72005									
			72001	image_sentence		l8_heeatingsalad.png			heiseatingsalad.m4a	He is eating salad.	He is eating chicken.^He is eating rice.^He is eating salad.
			72002	image_sentence		l8_sheswimming.png			sheisswimming.m4a	She is swimming.	She is shopping.^He is swimming.^She is swimming.
			72003	sentence_sentence		Choose the right one.			choosetherightone.m4a	The plant is green.	The plant green.^The plant green is.^The plant is green.
			72004	sentence_sentence		Choose the right one.			choosetherightone.m4a	They eat fast.	They eats fast.^They eat fast.^They eating fast.
			72005	sentence_word		I need _____.			ineedpaper.m4a	paper	paper^pencil^envelope
											
MiniTest_7_2	2	72006, 72007, 72008, 72009, 72010									
			72006	image_sentence		l9_rabbitundertable.png			arabbitisunderthetable.m4a	A rabbit is under the table.	A rabbit is on the table.^A rabbit is under the table.^A cat is under the table.
			72007	image_sentence		l7_hecandrive.png			hecandrive.m4a	He can drive.	He can drive.^She can drive.^He can draw.
			72008	sentence_sentence		Choose the right one.			choosetherightone.m4a	The milk is delicious.	The milk delicious is.^The milk is delicious.^The milk delicious.
			72009	sentence_sentence		Choose the right one.			choosetherightone.m4a	She runs fast.	She runs fast.^She fast runs.^She running fast.
			72010	sentence_word		I need a _____.			ineedapencil.m4a	pencil	paper^pencil^envelope
											
MiniTest_7_2	3	72011, 72012, 72013, 72014, 72015									
			72011	image_sentence		l9_teachersitschair.png			ateachersitsinthechair.m4a	A teacher sits in the chair.	A teacher sits in the chair.^A teacher cleans the chair.^A boy sits in the chair.
			72012	image_sentence		l8_heeatingfish.png			heiseatingfish.m4a	He is eating fish.	They are eating fish.^He is eating fish.^He is eating salad.
			72013	sentence_sentence		Choose the right one.			choosetherightone.m4a	He has bananas.	He have bananas.^He has bananas.^He is have bananas.
			72014	sentence_sentence		Choose the right one.			choosetherightone.m4a	Mary eats many apples.	Mary eats many apples.^Mary many apples eats.^Mary eating many apples.
			72015	sentence_word		I need an _____.			ineedanenvelop.m4a	envelope	paper^pencil^envelope
											
MiniTest_7_3	1	73001, 73002, 73003, 73004, 73005									
			73001	soundonly_image					shelikestheyellowshoes.m4a	l11_shelikesyellowshoes.png	l11_shelikesyellowshoes.png^l11_shelikespinkshoes.png^l11_shelikespinkhat.png
			73002	soundonly_image					surprised.m4a	emotions_6_cropped_surprised.png	emotions_6_cropped_surprised.png^emotions_5_cropped_excited.png^emotions_3_cropped_angry.png
			73003	sentence_sentence		Choose the right one.			choosetherightone.m4a	Mary eats an apple.	Mary eats a apples.^Mary eats an apple.^Mary eating apple.
			73004	sentence_sentence		Mouse said, “Please, Lion. ______________”			book_en_401_page_3_234.m4a	Do not eat me.	Do not eat me.^I will help you.^That is silly.
			73005	sentence_sentence		This kitten has _________. 			book_en_403_page_2_1.m4a	four legs	four legs^two legs^no legs
											
MiniTest_7_3	2	73006, 73007, 73008, 73009, 73010									
			73006	soundonly_image					thegirlhasgreenmangoes.m4a	l11_girlhasgreenmangoes.png	l11_girlhasgreenbananas.png^l11_girlhasgreenmangoes.png^l11_shehasball.png
			73007	soundonly_image					excited.m4a	emotions_5_cropped_excited.png	emotions_6_cropped_surprised.png^emotions_5_cropped_excited.png^emotions_3_cropped_angry.png
			73008	sentence_sentence		Choose the right one.			choosetherightone.m4a	He sings a song.	He sings song.^He singing a song.^He sings a song.
			73009	sentence_sentence		Mouse said, “Let me go. Someday, ________"			book_en_401_page_4_12.m4a	I will help you.	Do not eat me.^I will help you.^That is silly.
			73010	sentence_sentence		These two fish do not have _________. 			book_en_403_page_3_1.m4a	legs	legs^eyes^tails
											
MiniTest_7_3	3	73011, 73012, 73013, 73014, 73015									
			73011	soundonly_image					thegirlhasgreenbananas.m4a	l11_girlhasgreenbananas.png	l11_girlhasgreenbananas.png^l11_girlhasgreenmangoes.png^l11_shehasball.png
			73012	soundonly_image					angry.m4a	emotions_3_cropped_angry.png	emotions_6_cropped_surprised.png^emotions_5_cropped_excited.png^emotions_3_cropped_angry.png
			73013	sentence_sentence		Choose the right one.			choosetherightone.m4a	They drink milk.	They drink milk.^They milk drink.^They drinking milk.
			73014	sentence_sentence		Lion said, "__________"			book_en_401_page_5_12.m4a	That is silly.	Do not eat me.^I will help you.^That is silly.
			73015	sentence_sentence		These four birds have __________ each.			book_en_403_page_5_1.m4a	two legs	four legs^two legs^no legs
											
PostTest_7	1	7001, 7002, 7003, 7004, 7005, 7006, 7007, 7008, 7009, 7010									
			7001	sentence_sentence		Who is he?				He is my brother.	It is a chair.^He is my brother.^I am a student.
			7002	sentence_sentence		Are you happy?				Yes, I am.	Yes, I am.^Yes, it is.^Yes, they are.
			7003	soundonly_image					acatisunderthetable.m4a	l9_catundertable.png	l9_catundertable.png^l9_dogundertable.png^l9_catonbox.png
			7004	soundonly_image					thebagisnexttothebed.m4a	l10_bagnextbed.png	l10_bagonbed.png^l10_bagunderbed.png^l10_bagnextbed.png
			7005	soundonly_sentence					theyarefarmers.m4a	They are farmers.	He is a farmer.^They are not farmers.^They are farmers.
			7006	soundonly_sentence					sheisnotyoung.m4a	She is not young.	She is young.^She is not young.^He is very young.
			7007	sentence_sentence		Choose the right one.			choosetherightone.m4a	He swims fast.	He swim fast.^He swimming fast.^He swims fast.
			7008	sentence_sentence		Choose the right one.			choosetherightone.m4a	The dogs run every day.	The dogs runs every day.^The dogs run every day.^The dogs are run every day.
			7009	imageseq_sentence		Cows make milk.		A baby cow is called a calf.	book_en_347_page_45_121.m4a	Baby cows eat grass.	Baby cows eat grass.^Som people eat cows.^I don't drink milk.
			7010	imageseq_image		book_en_349_page_2.png		book_en_349_page_6.png	book_en_349_page_246.m4a	book_en_349_page_4.png	book_en_349_page_4.png^book_en_349_page_5.png^book_en_349_page_3.png
											
PostTest_7	2	7011, 7012, 7013, 7014, 7015, 7016, 7017, 7018, 7019, 7020									
			7011	sentence_sentence		What's this?				It's a frog.	I'm good.^He is sad.^It's a frog.
			7012	sentence_sentence		Is she a doctor?				No, she isn't.	No, I am not.^No, she isn't.^No, it isn't.
			7013	soundonly_image					shestandsnexttothetree.m4a	l9_shestandtree.png	l9_shestandtree.png^l9_theystandtree.png^l9_hestandtree.png
			7014	soundonly_image					thebirdsareontheroof.m4a	l10_birdsonroof.png	l10_birdsinsky.png^l10_birdsinnest.png^l10_birdsonroof.png
			7015	soundonly_sentence					heisatschool.m4a	He is at school.	He is at home.^He is at school.^I am at school.
			7016	soundonly_sentence					iamnottall.m4a	I am not tall.	I am not tall.^I am tall.^He is not tall.
			7017	sentence_sentence		Choose the right one.			choosetherightone.m4a	She runs fast.	She running fast.^She runs fast.^She run fast.
			7018	sentence_sentence		Choose the right one.			choosetherightone.m4a	They play a game.	They play a game.^They are play a game.^They plays a game.
			7019	imageseq_sentence		Kelvin and Baba wake up with the sun.		Kelvin does, too.	book_en_349_page_23.m4a	Baba washes his face.	Baba washes his face.^Kelvin washes his hands.^They work all day.
			7020	imageseq_image		book_en_347_page_1.png		book_en_347_page_7.png	book_en_347_page_137.m4a	book_en_347_page_3.png	book_en_347_page_3.png^book_en_347_page_5.png^book_en_347_page_4.png
											
MiniTest_8_1	1	81001, 81002, 81003, 81004, 81005									
			81001	image_sentence		l13_lionbetweentrees.png			thelionisbetweenthetrees.m4a	The lion is between the trees.	The lion is between the trees.^The lion is in front of the trees.^The lion is behind the trees.
			81002	soundonly_image					hecan'tcookwell.m4a	l12_hecantcookwell.png	l12_shecancookwell.png^l12_theycannotcookwell.png^l12_hecantcookwell.png
			81003	sentence_sentence		Choose the right one.			choosetherightone.m4a	It is not sunny today.	It is not sunny today.^It not sunny today.^It not is sunny today.
			81004	sentence_sentence		Choose the right one.			choosetherightone.m4a	You have big hands.	You have big hands.^You has big hands.^You are have big hands.
			81005	soundonly_image					wouldyouliketobeorangelikefish.m4a	book_en_406_page_3.png	book_en_406_page_4.png^book_en_406_page_3.png^book_en_406_page_2.png
											
MiniTest_8_1	2	81006, 81007, 81008, 81009, 81010									
			81006	image_sentence		l13_oldmanfrontgirl.png			theoldmanisinfrontofthegirl.m4a	The old man is in front of the girl.	The old man is in front of the girl.^The old man is behind the girl.^The old man is next to the girl.
			81007	soundonly_image					shecannotreadwell.m4a	l12_shecannotreadwell.png	l12_hecannotreadwell.png^l12_shecannotreadwell.png^l12_shecannotwritewell.png
			81008	sentence_sentence		Choose the right one.			choosetherightone.m4a	The boys are not tall.	The boys are not tall.^They boys not tall.^The boys not are tall.
			81009	sentence_sentence		Choose the right one.			choosetherightone.m4a	She has a long neck.	She has a long neck.^She have a long neck.^She is have a long neck.
			81010	soundonly_image					wouldyouliketohaveeightarmslikeanoctopus.m4a	book_en_406_page_2.png	book_en_406_page_4.png^book_en_406_page_3.png^book_en_406_page_2.png
											
MiniTest_8_1	3	81011, 81012, 81013, 81014, 81015									
			81011	image_sentence		l12_shecannotwritewell.png			shecannotwritewell.m4a	She cannot write well.	She cannot write well.^She cannot cook well.^She cannot jump well.
			81012	soundonly_image					thecatisbehindthebox.m4a	l13_catbehindbox.png	l13_catbetweenboxes.png^l13_catfrontbox.png^l13_catbehindbox.png
			81013	sentence_sentence		Choose the right one.			choosetherightone.m4a	It is not cold today.	It is not cold today.^It not cold today.^It not is cold today.
			81014	sentence_sentence		Choose the right one.			choosetherightone.m4a	This is my mouth.	This is my mouth.^This are my mouth.^This am my mouth.
			81015	soundonly_image					wouldyouliketojumpandplaylikeadolphin.m4a	book_en_406_page_4.png	book_en_406_page_4.png^book_en_406_page_3.png^book_en_406_page_2.png
											
MiniTest_8_2	1	82001, 82002, 82003, 82004, 82005									
			82001	soundonly_sentence					iwasangry.m4a	I was angry.	I was angry.^I did angry.^I were angry.
			82002	sentence_word		Look at the frogs __________.			lookatthefrogsontherock.m4a	on the rock	on the rock^in the sky^in the nest
			82003	sentence_word		This is __________.			thisismybag.m4a	my bag	my bag^me bag^I bag.
			82004	listeningcomp_sentence	en_uk_lc_2_4_story.m4a	What is this story about?				It is about bugs.	It is about bugs.^It is about food.^It is about people.
			82005	paragraph_sentence	What does Jabiri like to do?	Jabiri likes to cook. He cooks with his mom. They cook dinner for their family. It is nice to cook for family. 				He likes to cook.	He likes to cook.^He likes to read.^He likes to jump.
											
MiniTest_8_2	2	82006, 82007, 82008, 82009, 82010									
			82006	soundonly_sentence					hewascute.m4a	He was cute.	He was cute.^He were cute.^He did cute.
			82007	sentence_word		The boy is __________.			theboyisunderthetable.m4a	under the table	under the table^in the room^on the box
			82008	sentence_word		They are __________.			theyarehiscats.m4a	his cats	his cats^he cats^him cats
			82009	listeningcomp_sentence	en_uk_lc_2_4_story.m4a	Where are bugs?				They are everywhere.	They are everywhere.^They are in the ocean.^We cannot see them.
			82010	paragraph_sentence	Does Jabiri cook with his dad?	Jabiri likes to cook. He cooks with his mom. They cook dinner for their family. It is nice to cook for family. 				No, he does not.	Yes, he does.^No, he does not.^We do not know.
											
MiniTest_8_2	3	82011, 82012, 82013, 82014, 82015									
			82011	soundonly_sentence					theywerekind.m4a	They were kind.	They were kind.^They was kind.^They did kind.
			82012	sentence_word		The bus stop is _________ the school.			thebusstopisinfrontoftheschool.m4a	in front of	in front of^between^next to
			82013	sentence_word		She likes __________.			shelikesherdress.m4a	her dress	her dress^she dress^you dress
			82014	listeningcomp_sentence	en_uk_lc_2_4_story.m4a	Why is it sometimes hard to see bugs?				Because they are so small.	Because they are so small.^Because they are so big.^Because they are sad.
			82015	paragraph_sentence	Does Jabiri cook dinner with his mom?	Jabiri likes to cook. He cooks with his mom. They cook dinner for their family. It is nice to cook for family. 				Yes, he does.	Yes, he does.^No, he does not.^We do not know.
											
MiniTest_8_3	1	83001, 83002, 83003, 83004, 83005									
			83001	soundonly_image					theboywantstobeadoctor.m4a	l16_hewantsdoctor.png	l16_hewantsteacher.png^l16_girlwantsdoctor.png^l16_hewantsdoctor.png
			83002	sentence_sentence		Choose the right one.			choosetherightone.m4a	She is seven years old.	She is seven years old.^She seven old years.^she is sevenyearsold
			83003	paragraph_sentence		Etana loves beans. _____________ She is very happy when her dad cooks beans. Her dad adds just the right amount of salt. The beans are very tasty.			en_uk_lc_2_5_story.m4a	Beans are her favorite food.	Beans are her favorite food.^She likes mangoes.^Carrots are her favorite food.
			83004	sentence_sentence		He caught _______.			hecaughtnothing.m4a	nothing	nothing^animals^birds
			83005	sentence_sentence		Mother says, "______________"			mothersaysyouaretoodirty.m4a	You are too dirty!	Now I like to wash!^I don't want to wash!^You are too dirty!
											
MiniTest_8_3	2	83006, 83007, 83008, 83009, 83010									
			83006	soundonly_image					thegirlwantstobeadoctor.m4a	l16_girlwantsdoctor.png	l16_hewantsteacher.png^l16_girlwantsdoctor.png^l16_hewantsdoctor.png
			83007	sentence_sentence		Choose the right one.			choosetherightone.m4a	He has three brothers.	He has three brothers.^He threebrothers has.^he has threebrothers
			83008	paragraph_sentence		Etana loves beans. Beans are her favorite food. She is very happy when her dad cooks beans. Her dad adds just the right amount of salt. _________________			en_uk_lc_2_5_story.m4a	The beans are very tasty.	The beans are very tasty.^The beans are not tasty.^She doesn't like beans.
			83009	sentence_sentence		Masha went hunting ________.			mashawenthuntingatnight.m4a	at night	in the day^every day^at night
			83010	sentence_sentence		Nia says, "___________"			niasaysidon'twanttowash.m4a	I don't want to wash!	Now I like to wash!^I don't want to wash!^You are too dirty!
											
MiniTest_8_3	3	83011, 83012, 83013, 83014, 83015									
			83011	soundonly_image					theboywantstobeateacher.m4a	l16_hewantsteacher.png	l16_hewantsteacher.png^l16_girlwantsdoctor.png^l16_hewantsdoctor.png
			83012	sentence_sentence		Choose the right one.			choosetherightone.m4a	My mom likes yellow.	My mom likes yellow.^mymom likesyellow.^My mom yellow likes.
			83013	paragraph_sentence		Etana loves beans. Beans are her favorite food. _____________ when her dad cooks beans. Her dad adds just the right amount of salt. The beans are very tasty.			en_uk_lc_2_5_story.m4a	She is happy	She is happy^She is sad^She is scared
			83014	sentence_sentence		He was scared, but he did not _______.			hewasscaredbuthedidnotgiveup.m4a	give up	go alone^give up^go hunting
			83015	sentence_sentence		Nia says, "___________"			niasaysnowiliketowash.m4a	Now I like to wash!	Now I like to wash!^I don't want to wash!^You are too dirty!
											
PostTest_8	1	8001, 8002, 8003, 8004, 8005, 8006, 8007, 8008, 8009, 8010									
			8001	soundonly_sentence					acatisonthechair.m4a	A cat is on the chair.	A cat is on the chair.^a cat is on the Chair.^A cat is onthechair.
			8002	sentence_word		He ______ a doctor then.			hewasadoctorthen.m4a	was	was^is^were
			8003	sentence_word		Mark ______ scared yesterday.			marklookedscaredyesterday.m4a	looked	looked^looks^looking
			8004	soundonly_image					jillplaysagamealone.m4a	simo_friends_4_cropped_playball.png	simo_friends_4_cropped_playball.png^eating_3.png^elephant_frogs_4_sentence_frogs_2.png
			8005	listeningcom_image		What has a hard shell on its back?			book_en_426_page_234.m4a	book_en_426_page_3.png	book_en_426_page_3.png^book_en_426_page_2.png^book_en_426_page_4.png
			8006	paragraph_sentence	What does Worm like to do?	Worm and bird are friends. Worm likes to slide. Bird likes to fly. Worm likes the dirt. Bird  likes the sky. Worm likes the rain. Bird likes the sun. But worm and bird both like to play!				Worm likes to slide.	Worm likes to slide.^Worm likes to fly.^Worm likes to sing.
			8007	paragraph_sentence	What is true?	Tahira has a big family. She has two brothers. One is older. One is younger. She has two sisters. One is older. One is younger. Tahira likes to play with her brothers and sisters. They are lots of fun. 				Tahira has two sisters.	Tahira has a small family.^Tahira has two older brothers.^Tahira has two sisters.
			8008	paragraph_sentence	What does Suwesi like to do?	Suwesi runs to the market. Suwesi runs very fast. He likes to run fast. Oh no! He falls on a rock. He hurts his knee. Next time Suwesi goes to the market, he runs slowly. He is more careful.				He likes to run fast.	He likes to run fast.^He likes to fall down.^He likes to drink milk.
			8009	imageseq_sentence	What best describes the image sequence?	book_en_407_page_1.png	book_en_407_page_6.png	book_en_407_page_7.png		A fawn was running in the forest. The fawn tripped. The fawn cried and cried.	A fawn was running in the forest. He ran faster than the rabbit. The fawn cried and cried.^A fawn was running in the forest. The fawn tripped. The fawn cried and cried.^The fawn ran faster than the rabbit. The fawn tripped. Finally he fawn stopped crying.
			8010	imageseq_image		book_en_404_page_5.png		book_en_404_page_7.png	book_en_404_page_567.m4a	book_en_404_page_6.png	book_en_404_page_6.png^book_en_404_page_2.png^book_en_404_page_9.png
											
PostTest_8	2	8011, 8012, 8013, 8014, 8015, 8016, 8017, 8018, 8019, 8011									
			8011	soundonly_sentence					adogisonthebox.m4a	A dog is on the box.	A dog is on the box.^a dog is on the box^A dog is onthebox.
			8012	sentence_word		You ______ a strong boy then.			youwereastrongboythen.m4a	were	was^are^were
			8013	sentence_word		The man ______ his car yesterday.			themanwashedhiscaryesterday.m4a	washed	washed^wash^washing
			8014	soundonly_image					thefrogsmakenoiseeverynight.m4a	elephant_frogs_4_sentence_frogs_2.png	simo_friends_4_cropped_playball.png^eating_3.png^elephant_frogs_4_sentence_frogs_2.png
			8015	listeningcom_image		What has wings like a bird?			book_en_426_page_234.m4a	book_en_426_page_4.png	book_en_426_page_3.png^book_en_426_page_2.png^book_en_426_page_4.png
			8016	paragraph_sentence	What does Bird like?	Worm and bird are friends. Worm likes to slide. Bird likes to fly. Worm likes the dirt. Bird  likes the sky. Worm likes the rain. Bird likes the sun. But worm and bird both like to play!				Bird likes the sky and the sun.	Bird likes the sky and the sun.^Bird likes the rain and the dirt.^Bird likes the dirt and the slide. 
			8017	paragraph_sentence	What is true?	Tahira has a big family. She has two brothers. One is older. One is younger. She has two sisters. One is older. One is younger. Tahira likes to play with her brothers and sisters. They are lots of fun. 				Tahira has a big family.	Tahira has a big family.^Tahira has two older brothers.^Tahira has one sister.
			8018	paragraph_sentence	Does Suwesi hurt his face?	Suwesi runs to the market. Suwesi runs very fast. He likes to run fast. Oh no! He falls on a rock. He hurts his knee. Next time Suwesi goes to the market, he runs slowly. He is more careful.				No, he doesn't.	Yes, he does.^No, he doesn't.^Yes, he is.
			8019	imageseq_sentence	What best describes the image sequence?	book_en_407_page_7.png	book_en_407_page_8.png	book_en_407_page_10.png		The fawn hurt his leg. The monkey tried to help him. His mother came and gave him a hug.	The fawn hurt his leg. The monkey tried to help him. His mother came and gave him a hug.^The fawn was running in the forest. He hurt his leg. The monkey tried to help him.^The monkey tried to help the frawn. His mother came and gave him a hug. He hurt his leg.
			8020	imageseq_image		book_en_408_page_1.png		book_en_408_page_5.png	book_en_408_page_1345.m4a	book_en_408_page_4.png	book_en_408_page_6.png^book_en_408_page_2.png^book_en_408_page_4.png
											
MiniTest_9_1	1	91001, 91002, 91003, 91004, 91005									
			91001	soundonly_image					sheisreadingunderthetable.m4a	l15_shereadundertable.png	l15_shereadundertable.png^l15_shereadontable.png^l15_shereadundertree.png
			91002	soundonly_image					thecatisbehindthebox.m4a	l13_catbehindbox.png	l13_catbetweenboxes.png^l13_catfrontbox.png^l13_catbehindbox.png
			91003	sentence_sentence		Choose the right one.			choosetherightone.m4a	I have a pencil.	I have a pencil.^Ihave apencil.^i have A pencils.
			91004	listeningcomp_sentence	en_uk_lc_3_1_story.m4a	What is Rashidi's job?				He is a nurse.	He is a nurse.^He is a teacher.^He is a farmer.
			91005	imageseq_sentence		Wangari was born in 1940. She grew up on a farm.		When Wangari was an old woman, she was given the Nobel Peace Prize.	book_en_412_page_279.m4a	Wangari began the Green Belt movement.	She led people to plant trees all across the country.^Wangari went to university in the United States.^Wangari began the Green Belt movement.
											
MiniTest_9_1	2	91006, 91007, 91008, 91009, 91010									
			91006	soundonly_image					sheisreadingonthetable.m4a	l15_shereadontable.png	l15_shereadundertable.png^l15_shereadontable.png^l15_shereadundertree.png
			91007	soundonly_image					theschoolisnexttothepark.m4a	l13_schoolnextpark.png	l13_schoolnextpark.png^l13_oldmanbtwboys.png^l13_dogbtwgoat_sheep.png
			91008	sentence_sentence		Choose the right one.			choosetherightone.m4a	She cannot read well.	She cannot read well.^She cannotread well.^She cannot reading well.
			91009	listeningcomp_sentence	en_uk_lc_3_1_story.m4a	What helps people from getting sick?				Being healthy.	Being healthy.^Being happy.^Being hungry.
			91010	imageseq_sentence		Wangari believed things should be fair.		Wangari began the Green Belt movement.	book_en_412_page_457.m4a	Wangari knew that plants and animals are improtant to our world.	She led people to plant trees all across the country.^Wangari went to university in the United States.^Wangari knew that plants and animals are improtant to our world.
											
MiniTest_9_1	3	91011, 91012, 91013, 91014, 91015									
			91011	soundonly_image					sheisreadingunderthetree.m4a	l15_shereadundertree.png	l15_shereadundertable.png^l15_shereadontable.png^l15_shereadundertree.png
			91012	soundonly_image					thecatisbehindthebox.m4a	l13_catbehindbox.png	l13_catbetweenboxes.png^l13_catfrontbox.png^l13_catbehindbox.png
			91013	sentence_sentence		Choose the right one.			choosetherightone.m4a	Lions don't eat carrots.	Lions don't eat carrots.^Lions doesn't eating carrots.^Lions not eat carrots.
			91014	listeningcomp_sentence	en_uk_lc_3_1_story.m4a	Is Rashidi a doctor?				No, he is not.	No, he is not.^Yes, he is.^We do not know.
			91015	imageseq_sentence		Wangari went to university in the United States.		They made the country more green.	book_en_412_page_378.m4a	She led people to plant trees all across the country.	She fought for the rights to the women in the schools.^She led people to plant trees all across the country.^When Wangari was an old woman, she was given the Nobel Peace Prize.
											
MiniTest_9_2	1	92001, 92002, 92003, 92004, 92005									
			92001	soundonly_sentence					hedoesntdance.m4a	He doesn't dance.	He doesn't dance.^He dances well.^He doesn't sing.
			92002	soundonly_image					sheishelpingherdadcarryboxes.m4a	l17_shehelpdadcarry.png	l17_shehelpmomdry.png^l17_shehelpmomcook.png^l17_shehelpdadcarry.png
			92003	sentence_sentence		Choose the right one.			choosetherightone.m4a	They sell milk together.	They sell milk together.^They sells milk together.^They selling milk together.
			92004	listeningcomp_sentence	en_uk_lc_3_6_story.m4a	Are there many stars in the sky?				Yes, there are.	Yes, there are.^No, there are not.^We do not know.
			92005	paragraph_sentence		In the morning, Fox went for a walk. He walked _________________________. His stomach rumbled with hunger. He looked all around for something to eat.			book_en_504_page_12.m4a	until the sun is high	until he met a tree^until he found the sun^until the sun is high
											
MiniTest_9_2	2	92006, 92007, 92008, 92009, 92010									
			92006	soundonly_sentence					shedoesntlikecats.m4a	She doesn't like cats.	She doesn't like cats.^She likes cats.^She doesn't have dogs.
			92007	soundonly_image					sheishelpinghermomcookdinner.m4a	l17_shehelpmomcook.png	l17_shehelpmomdry.png^l17_shehelpmomcook.png^l17_shehelpdadcarry.png
			92008	sentence_sentence		Choose the right one.			choosetherightone.m4a	He drinks milk every day.	He drinking milk every day.^He drink milk every day.^He drinks milk every day.
			92009	listeningcomp_sentence	en_uk_lc_3_6_story.m4a	What does Shawan like to do?				She likes to look at the stars.	She likes to look at the stars.^She likes to clean the house.^She likes to feed goats.
			92010	paragraph_sentence		He saw some grapes high in a tree. ____________________ How could he get them? Fox reached with his arms. He could almost taste the grapes!			book_en_504_page_23.m4a	They must be so sweet!	They must be too sour!^They must be so sweet!^They must be grapes!
											
MiniTest_9_2	3	92011, 92012, 92013, 92014, 92015									
			92011	soundonly_sentence					theydonteatfish.m4a	They don't eat fish.	They don't eat fish.^They are eating fish.^They don't catch frogs.
			92012	soundonly_image					sheishelpinghermomdryclothes.m4a	l17_shehelpmomdry.png	l17_shehelpmomdry.png^l17_shehelpmomcook.png^l17_shehelpdadcarry.png
			92013	sentence_sentence		Choose the right one.			choosetherightone.m4a	The van drives down the road.	The van drive down the road.^The van drives down the road.^The van driving down the road.
			92014	listeningcomp_sentence	en_uk_lc_3_6_story.m4a	What does Shawan look at each evening?				The stars in the sky.	The stars in the sky.^The house from outside.^Her baby brother.
			92015	paragraph_sentence		Fox could not get the grapes by jumping. _______________ Could he find another way? We will never know, because Fox stopped trying. 			book_en_504_page_67.m4a	He was getting upset.	He was getting happy.^He was getting upset.^It was getting dark.
											
MiniTest_9_3	1	93001, 93002, 93003, 93004, 93005									
			93001	soundonly_image					thecatisbiggerthanthebird.m4a	l4_catbird.png	l4_dogcat.png^l4_catbird.png^l4_dogbird.png
			93002	soundonly_image					basketisfullofbunchesofgrapes.m4a	l10_grapesinbasket.png	l10_grapesinbasket.png^l10_applesinbasket.png^l10_birdsinnest.png
			93003	sentence_sentence		Choose the right one.			choosetherightone.m4a	Are they students?	Are they students?^Are they students.^are they students?
			93004	sentence_sentence		Choose the right one.			choosetherightone.m4a	We had lunch.	We had lunch.^We has lunch.^We haved lunch.
			93005	paragraph_sentence		Cindy was late for school. _________________, but it had already passed her street. Cindy yelled for the driver to stop, but the driver didn't hear.			book_en_501_page_1.m4a	She ran to catch the bus	She walked slowly^She ran to catch the bus^She shouted alone
											
MiniTest_9_3	2	93006, 93007, 93008, 93009, 93010									
			93006	soundonly_image					thebirdissmallerthanthedog.m4a	l4_dogbird.png	l4_dogcat.png^l4_catbird.png^l4_dogbird.png
			93007	soundonly_image					thebasketisfullofmellowapples.m4a	l10_applesinbasket.png	l10_grapesinbasket.png^l10_applesinbasket.png^l10_birdsinnest.png
			93008	sentence_sentence		Choose the right one.			choosetherightone.m4a	Does he like bananas?	Does he like bananas?^Does he like bananas.^does he like bananas?
			93009	sentence_sentence		Choose the right one.			choosetherightone.m4a	They ran fast.	They runs fast.^They runned fast.^They ran fast.
			93010	paragraph_sentence		Then, a truck passed Cindy. "_____________," Cindy thought. "I could learn to drive and drive to school."			book_en_501_page_5.m4a	If only I had a truck	If only I had a truck^If only I had a boat^If only I got up early
											
MiniTest_9_3	3	93011, 93012, 93013, 93014, 93015									
			93011	soundonly_image					thecatissmallerthanthedog.m4a	l4_dogcat.png	l4_dogcat.png^l4_catbird.png^l4_dogbird.png
			93012	soundonly_image					nestisfullofthreeyellowbirds.m4a	l10_birdsinnest.png	l10_grapesinbasket.png^l10_applesinbasket.png^l10_birdsinnest.png
			93013	sentence_sentence		Choose the right one.			choosetherightone.m4a	Where is the cat?	Where is the cat?^Where is the cat.^where is the cat?
			93014	sentence_sentence		Choose the right one.			choosetherightone.m4a	She made a chair.	She made a chair.^She maked a chair.^She make a chair.
			93015	paragraph_sentence		Cindy's school wasn't near the water, though. A boat couldn't take Cindy to school, either. "_________________," Cindy asked herself again. "I know! I'll take a motorcycle!" Cindy shouted.			book_en_501_page_1415.m4a	How can I get to school?	How can I buy a bicycle?^How can I drive a truck?^How can I get to school?
											
